timestamp, angleDeg, distance
64.25163, 330, 10
64.25163, 340, 10
64.25163, 350, 10
64.75244, 0, 10
64.75244, 10, 10
64.75244, 20, 10
64.75244, 30, 10
64.75244, 40, 10
64.75244, 50, 10
64.75244, 60, 10
64.75244, 70, 10
64.75244, 80, 10
64.75244, 90, 10
64.75244, 100, 10
64.75244, 110, 10
64.75244, 120, 10
64.75244, 130, 10
64.75244, 140, 10
64.75244, 150, 10
64.75244, 160, 10
64.75244, 170, 10
64.75244, 180, 10
64.75244, 190, 10
64.75244, 200, 10
64.75244, 210, 10
64.75244, 220, 10
64.75244, 230, 10
64.75244, 240, 10
64.75244, 250, 10
64.75244, 260, 10
64.75244, 270, 10
64.75244, 280, 10
64.75244, 290, 10
64.75244, 300, 10
64.75244, 310, 10
64.75244, 320, 10
64.75244, 330, 10
64.75244, 340, 10
64.75244, 350, 10
65.25256, 0, 10
65.25256, 10, 10
65.25256, 20, 10
65.25256, 30, 10
65.25256, 40, 10
65.25256, 50, 10
65.25256, 60, 10
65.25256, 70, 10
65.25256, 80, 10
65.25256, 90, 10
65.25256, 100, 10
65.25256, 110, 10
65.25256, 120, 10
65.25256, 130, 10
65.25256, 140, 10
65.25256, 150, 10
65.25256, 160, 10
65.25256, 170, 10
65.25256, 180, 10
65.25256, 190, 10
65.25256, 200, 10
65.25256, 210, 10
65.25256, 220, 10
65.25256, 230, 10
65.25256, 240, 10
65.25256, 250, 10
65.25256, 260, 10
65.25256, 270, 10
65.25256, 280, 10
65.25256, 290, 10
65.25256, 300, 10
65.25256, 310, 10
65.25256, 320, 10
65.25256, 330, 10
65.25256, 340, 10
65.25256, 350, 10
65.75285, 0, 10
65.75285, 10, 10
65.75285, 20, 10
65.75285, 30, 10
65.75285, 40, 10
65.75285, 50, 10
65.75285, 60, 10
65.75285, 70, 10
65.75285, 80, 10
65.75285, 90, 10
65.75285, 100, 10
65.75285, 110, 10
65.75285, 120, 10
65.75285, 130, 10
65.75285, 140, 10
65.75285, 150, 10
65.75285, 160, 10
65.75285, 170, 10
65.75285, 180, 10
65.75285, 190, 10
65.75285, 200, 10
65.75285, 210, 10
65.75285, 220, 10
65.75285, 230, 10
65.75285, 240, 10
65.75285, 250, 10
65.75285, 260, 10
65.75285, 270, 10
65.75285, 280, 10
65.75285, 290, 10
65.75285, 300, 10
65.75285, 310, 10
65.75285, 320, 10
65.75285, 330, 10
65.75285, 340, 10
65.75285, 350, 10
66.25345, 0, 10
66.25345, 10, 10
66.25345, 20, 10
66.25345, 30, 10
66.25345, 40, 10
66.25345, 50, 10
66.25345, 60, 10
66.25345, 70, 10
66.25345, 80, 10
66.25345, 90, 10
66.25345, 100, 10
66.25345, 110, 10
66.25345, 120, 10
66.25345, 130, 10
66.25345, 140, 10
66.25345, 150, 10
66.25345, 160, 10
66.25345, 170, 10
66.25345, 180, 10
66.25345, 190, 10
66.25345, 200, 10
66.25345, 210, 10
66.25345, 220, 10
66.25345, 230, 10
66.25345, 240, 10
66.25345, 250, 10
66.25345, 260, 10
66.25345, 270, 10
66.25345, 280, 10
66.25345, 290, 10
66.25345, 300, 10
66.25345, 310, 10
66.25345, 320, 10
66.25345, 330, 10
66.25345, 340, 10
66.25345, 350, 10
66.75361, 0, 10
66.75361, 10, 10
66.75361, 20, 10
66.75361, 30, 10
66.75361, 40, 10
66.75361, 50, 10
66.75361, 60, 10
66.75361, 70, 10
66.75361, 80, 10
66.75361, 90, 10
66.75361, 100, 10
66.75361, 110, 10
66.75361, 120, 10
66.75361, 130, 10
66.75361, 140, 10
66.75361, 150, 10
66.75361, 160, 10
66.75361, 170, 10
66.75361, 180, 10
66.75361, 190, 10
66.75361, 200, 10
66.75361, 210, 10
66.75361, 220, 10
66.75361, 230, 10
66.75361, 240, 10
66.75361, 250, 10
66.75361, 260, 10
66.75361, 270, 10
66.75361, 280, 10
66.75361, 290, 10
66.75361, 300, 10
66.75361, 310, 10
66.75361, 320, 10
66.75361, 330, 10
66.75361, 340, 10
66.75361, 350, 10
67.25497, 0, 10
67.25497, 10, 10
67.25497, 20, 10
67.25497, 30, 10
67.25497, 40, 10
67.25497, 50, 10
67.25497, 60, 10
67.25497, 70, 10
67.25497, 80, 10
67.25497, 90, 10
67.25497, 100, 10
67.25497, 110, 10
67.25497, 120, 10
67.25497, 130, 10
67.25497, 140, 10
67.25497, 150, 10
67.25497, 160, 10
67.25497, 170, 10
67.25497, 180, 10
67.25497, 190, 10
67.25497, 200, 10
67.25497, 210, 10
67.25497, 220, 10
67.25497, 230, 10
67.25497, 240, 10
67.25497, 250, 10
67.25497, 260, 10
67.25497, 270, 10
67.25497, 280, 10
67.25497, 290, 10
67.25497, 300, 10
67.25497, 310, 10
67.25497, 320, 10
67.25497, 330, 10
67.25497, 340, 10
67.25497, 350, 10
67.75574, 0, 10
67.75574, 10, 10
67.75574, 20, 10
67.75574, 30, 10
67.75574, 40, 10
67.75574, 50, 10
67.75574, 60, 10
67.75574, 70, 10
67.75574, 80, 10
67.75574, 90, 10
67.75574, 100, 10
67.75574, 110, 10
67.75574, 120, 10
67.75574, 130, 10
67.75574, 140, 10
67.75574, 150, 10
67.75574, 160, 10
67.75574, 170, 10
67.75574, 180, 10
67.75574, 190, 10
67.75574, 200, 10
67.75574, 210, 10
67.75574, 220, 10
67.75574, 230, 10
67.75574, 240, 10
67.75574, 250, 10
67.75574, 260, 10
67.75574, 270, 10
67.75574, 280, 10
67.75574, 290, 10
67.75574, 300, 10
67.75574, 310, 10
67.75574, 320, 10
67.75574, 330, 10
67.75574, 340, 10
67.75574, 350, 10
68.25671, 0, 10
68.25671, 10, 10
68.25671, 20, 10
68.25671, 30, 10
68.25671, 40, 10
68.25671, 50, 10
68.25671, 60, 10
68.25671, 70, 10
68.25671, 80, 10
68.25671, 90, 10
68.25671, 100, 10
68.25671, 110, 10
68.25671, 120, 10
68.25671, 130, 10
68.25671, 140, 10
68.25671, 150, 10
68.25671, 160, 10
68.25671, 170, 10
68.25671, 180, 10
68.25671, 190, 10
68.25671, 200, 10
68.25671, 210, 10
68.25671, 220, 10
68.25671, 230, 10
68.25671, 240, 10
68.25671, 250, 10
68.25671, 260, 10
68.25671, 270, 10
68.25671, 280, 10
68.25671, 290, 10
68.25671, 300, 10
68.25671, 310, 10
68.25671, 320, 10
68.25671, 330, 10
68.25671, 340, 10
68.25671, 350, 10
68.75674, 0, 10
68.75674, 10, 10
68.75674, 20, 10
68.75674, 30, 10
68.75674, 40, 10
68.75674, 50, 10
68.75674, 60, 10
68.75674, 70, 10
68.75674, 80, 10
68.75674, 90, 10
68.75674, 100, 10
68.75674, 110, 10
68.75674, 120, 10
68.75674, 130, 10
68.75674, 140, 10
68.75674, 150, 10
68.75674, 160, 10
68.75674, 170, 10
68.75674, 180, 10
68.75674, 190, 10
68.75674, 200, 10
68.75674, 210, 10
68.75674, 220, 10
68.75674, 230, 10
68.75674, 240, 10
68.75674, 250, 10
68.75674, 260, 10
68.75674, 270, 10
68.75674, 280, 10
68.75674, 290, 10
68.75674, 300, 10
68.75674, 310, 10
68.75674, 320, 10
68.75674, 330, 10
68.75674, 340, 10
68.75674, 350, 10
69.25813, 0, 10
69.25813, 10, 10
69.25813, 20, 10
69.25813, 30, 10
69.25813, 40, 10
69.25813, 50, 10
69.25813, 60, 10
69.25813, 70, 10
69.25813, 80, 10
69.25813, 90, 10
69.25813, 100, 10
69.25813, 110, 10
69.25813, 120, 10
69.25813, 130, 10
69.25813, 140, 10
69.25813, 150, 10
69.25813, 160, 10
69.25813, 170, 10
69.25813, 180, 10
69.25813, 190, 10
69.25813, 200, 10
69.25813, 210, 10
69.25813, 220, 10
69.25813, 230, 10
69.25813, 240, 10
69.25813, 250, 10
69.25813, 260, 10
69.25813, 270, 10
69.25813, 280, 10
69.25813, 290, 10
69.25813, 300, 10
69.25813, 310, 10
69.25813, 320, 10
69.25813, 330, 10
69.25813, 340, 10
69.25813, 350, 10
69.75906, 0, 10
69.75906, 10, 10
69.75906, 20, 10
69.75906, 30, 10
69.75906, 40, 10
69.75906, 50, 10
69.75906, 60, 10
69.75906, 70, 10
69.75906, 80, 10
69.75906, 90, 10
69.75906, 100, 10
69.75906, 110, 10
69.75906, 120, 10
69.75906, 130, 10
69.75906, 140, 10
69.75906, 150, 10
69.75906, 160, 10
69.75906, 170, 10
69.75906, 180, 10
69.75906, 190, 10
69.75906, 200, 10
69.75906, 210, 10
69.75906, 220, 10
69.75906, 230, 10
69.75906, 240, 10
69.75906, 250, 10
69.75906, 260, 10
69.75906, 270, 10
69.75906, 280, 10
69.75906, 290, 10
69.75906, 300, 10
69.75906, 310, 10
69.75906, 320, 10
69.75906, 330, 10
69.75906, 340, 10
69.75906, 350, 10
70.26009, 0, 10
70.26009, 10, 10
70.26009, 20, 10
70.26009, 30, 10
70.26009, 40, 10
70.26009, 50, 10
70.26009, 60, 10
70.26009, 70, 10
70.26009, 80, 10
70.26009, 90, 10
70.26009, 100, 10
70.26009, 110, 10
70.26009, 120, 10
70.26009, 130, 10
70.26009, 140, 10
70.26009, 150, 10
70.26009, 160, 10
70.26009, 170, 10
70.26009, 180, 10
70.26009, 190, 10
70.26009, 200, 10
70.26009, 210, 10
70.26009, 220, 10
70.26009, 230, 10
70.26009, 240, 10
70.26009, 250, 10
70.26009, 260, 10
70.26009, 270, 10
70.26009, 280, 10
70.26009, 290, 10
70.26009, 300, 10
70.26009, 310, 10
70.26009, 320, 10
70.26009, 330, 10
70.26009, 340, 10
70.26009, 350, 10
70.7608, 0, 10
70.7608, 10, 10
70.7608, 20, 10
70.7608, 30, 10
70.7608, 40, 10
70.7608, 50, 10
70.7608, 60, 10
70.7608, 70, 10
70.7608, 80, 10
70.7608, 90, 10
70.7608, 100, 10
70.7608, 110, 10
70.7608, 120, 10
70.7608, 130, 10
70.7608, 140, 10
70.7608, 150, 10
70.7608, 160, 10
70.7608, 170, 10
70.7608, 180, 10
70.7608, 190, 10
70.7608, 200, 10
70.7608, 210, 10
70.7608, 220, 10
70.7608, 230, 10
70.7608, 240, 10
70.7608, 250, 10
70.7608, 260, 10
70.7608, 270, 10
70.7608, 280, 10
70.7608, 290, 10
70.7608, 300, 10
70.7608, 310, 10
70.7608, 320, 10
70.7608, 330, 10
70.7608, 340, 10
70.7608, 350, 10
71.26155, 0, 10
71.26155, 10, 10
71.26155, 20, 10
71.26155, 30, 10
71.26155, 40, 10
71.26155, 50, 10
71.26155, 60, 10
71.26155, 70, 10
71.26155, 80, 10
71.26155, 90, 10
71.26155, 100, 10
71.26155, 110, 10
71.26155, 120, 10
71.26155, 130, 10
71.26155, 140, 10
71.26155, 150, 10
71.26155, 160, 10
71.26155, 170, 10
71.26155, 180, 10
71.26155, 190, 10
71.26155, 200, 10
71.26155, 210, 10
71.26155, 220, 10
71.26155, 230, 10
71.26155, 240, 10
71.26155, 250, 10
71.26155, 260, 10
71.26155, 270, 10
71.26155, 280, 10
71.26155, 290, 10
71.26155, 300, 10
71.26155, 310, 10
71.26155, 320, 10
71.26155, 330, 10
71.26155, 340, 10
71.26155, 350, 10
71.76266, 0, 10
71.76266, 10, 10
71.76266, 20, 10
71.76266, 30, 10
71.76266, 40, 10
71.76266, 50, 10
71.76266, 60, 10
71.76266, 70, 10
71.76266, 80, 10
71.76266, 90, 10
71.76266, 100, 10
71.76266, 110, 10
71.76266, 120, 10
71.76266, 130, 10
71.76266, 140, 10
71.76266, 150, 10
71.76266, 160, 10
71.76266, 170, 10
71.76266, 180, 10
71.76266, 190, 10
71.76266, 200, 10
71.76266, 210, 10
71.76266, 220, 10
71.76266, 230, 10
71.76266, 240, 10
71.76266, 250, 10
71.76266, 260, 10
71.76266, 270, 10
71.76266, 280, 10
71.76266, 290, 10
71.76266, 300, 10
71.76266, 310, 10
71.76266, 320, 10
71.76266, 330, 10
71.76266, 340, 10
71.76266, 350, 10
72.26612, 0, 10
72.26612, 10, 10
72.26612, 20, 10
72.26612, 30, 10
72.26612, 40, 10
72.26612, 50, 10
72.26612, 60, 10
72.26612, 70, 10
72.26612, 80, 10
72.26612, 90, 10
72.26612, 100, 10
72.26612, 110, 10
72.26612, 120, 10
72.26612, 130, 10
72.26612, 140, 10
72.26612, 150, 10
72.26612, 160, 10
72.26612, 170, 10
72.26612, 180, 10
72.26612, 190, 10
72.26612, 200, 10
72.26612, 210, 10
72.26612, 220, 10
72.26612, 230, 10
72.26612, 240, 10
72.26612, 250, 10
72.26612, 260, 10
72.26612, 270, 10
72.26612, 280, 10
72.26612, 290, 10
72.26612, 300, 10
72.26612, 310, 10
72.26612, 320, 10
72.26612, 330, 10
72.26612, 340, 10
72.26612, 350, 10
72.76682, 0, 10
72.76682, 10, 10
72.76682, 20, 10
72.76682, 30, 10
72.76682, 40, 10
72.76682, 50, 10
72.76682, 60, 10
72.76682, 70, 10
72.76682, 80, 10
72.76682, 90, 10
72.76682, 100, 10
72.76682, 110, 10
72.76682, 120, 10
72.76682, 130, 10
72.76682, 140, 10
72.76682, 150, 10
72.76682, 160, 10
72.76682, 170, 10
72.76682, 180, 10
72.76682, 190, 10
72.76682, 200, 10
72.76682, 210, 10
72.76682, 220, 10
72.76682, 230, 10
72.76682, 240, 10
72.76682, 250, 10
72.76682, 260, 10
72.76682, 270, 10
72.76682, 280, 10
72.76682, 290, 10
72.76682, 300, 10
72.76682, 310, 10
72.76682, 320, 10
72.76682, 330, 10
72.76682, 340, 10
72.76682, 350, 10
73.26717, 0, 10
73.26717, 10, 10
73.26717, 20, 10
73.26717, 30, 10
73.26717, 40, 10
73.26717, 50, 10
73.26717, 60, 10
73.26717, 70, 10
73.26717, 80, 10
73.26717, 90, 10
73.26717, 100, 10
73.26717, 110, 10
73.26717, 120, 10
73.26717, 130, 10
73.26717, 140, 10
73.26717, 150, 10
73.26717, 160, 10
73.26717, 170, 10
73.26717, 180, 10
73.26717, 190, 10
73.26717, 200, 10
73.26717, 210, 10
73.26717, 220, 10
73.26717, 230, 10
73.26717, 240, 10
73.26717, 250, 10
73.26717, 260, 10
73.26717, 270, 10
73.26717, 280, 10
73.26717, 290, 10
73.26717, 300, 10
73.26717, 310, 10
73.26717, 320, 10
73.26717, 330, 10
73.26717, 340, 10
73.26717, 350, 10
73.77194, 0, 10
73.77194, 10, 10
73.77194, 20, 10
73.77194, 30, 10
73.77194, 40, 10
73.77194, 50, 10
73.77194, 60, 10
73.77194, 70, 10
73.77194, 80, 10
73.77194, 90, 10
73.77194, 100, 10
73.77194, 110, 10
73.77194, 120, 10
73.77194, 130, 10
73.77194, 140, 10
73.77194, 150, 10
73.77194, 160, 10
73.77194, 170, 10
73.77194, 180, 10
73.77194, 190, 10
73.77194, 200, 10
73.77194, 210, 10
73.77194, 220, 10
73.77194, 230, 10
73.77194, 240, 10
73.77194, 250, 10
73.77194, 260, 10
73.77194, 270, 10
73.77194, 280, 10
73.77194, 290, 10
73.77194, 300, 10
73.77194, 310, 10
73.77194, 320, 10
73.77194, 330, 10
73.77194, 340, 10
73.77194, 350, 10
74.27197, 0, 10
74.27197, 10, 10
74.27197, 20, 10
74.27197, 30, 10
74.27197, 40, 10
74.27197, 50, 10
74.27197, 60, 10
74.27197, 70, 10
74.27197, 80, 10
74.27197, 90, 10
74.27197, 100, 10
74.27197, 110, 10
74.27197, 120, 10
74.27197, 130, 10
74.27197, 140, 10
74.27197, 150, 10
74.27197, 160, 10
74.27197, 170, 10
74.27197, 180, 10
74.27197, 190, 10
74.27197, 200, 10
74.27197, 210, 10
74.27197, 220, 10
74.27197, 230, 10
74.27197, 240, 10
74.27197, 250, 10
74.27197, 260, 10
74.27197, 270, 10
74.27197, 280, 10
74.27197, 290, 10
74.27197, 300, 10
74.27197, 310, 10
74.27197, 320, 10
74.27197, 330, 10
74.27197, 340, 10
74.27197, 350, 10
74.77224, 0, 10
74.77224, 10, 10
74.77224, 20, 10
74.77224, 30, 10
74.77224, 40, 10
74.77224, 50, 10
74.77224, 60, 10
74.77224, 70, 10
74.77224, 80, 10
74.77224, 90, 10
74.77224, 100, 10
74.77224, 110, 10
74.77224, 120, 10
74.77224, 130, 10
74.77224, 140, 10
74.77224, 150, 10
74.77224, 160, 10
74.77224, 170, 10
74.77224, 180, 10
74.77224, 190, 10
74.77224, 200, 10
74.77224, 210, 10
74.77224, 220, 10
74.77224, 230, 10
74.77224, 240, 10
74.77224, 250, 10
74.77224, 260, 10
74.77224, 270, 10
74.77224, 280, 10
74.77224, 290, 10
74.77224, 300, 10
74.77224, 310, 10
74.77224, 320, 10
74.77224, 330, 10
74.77224, 340, 10
74.77224, 350, 10
75.27255, 0, 10
75.27255, 10, 10
75.27255, 20, 10
75.27255, 30, 10
75.27255, 40, 10
75.27255, 50, 10
75.27255, 60, 10
75.27255, 70, 10
75.27255, 80, 10
75.27255, 90, 10
75.27255, 100, 10
75.27255, 110, 10
75.27255, 120, 10
75.27255, 130, 10
75.27255, 140, 10
75.27255, 150, 10
75.27255, 160, 10
75.27255, 170, 10
75.27255, 180, 10
75.27255, 190, 10
75.27255, 200, 10
75.27255, 210, 10
75.27255, 220, 10
75.27255, 230, 10
75.27255, 240, 10
75.27255, 250, 10
75.27255, 260, 10
75.27255, 270, 10
75.27255, 280, 10
75.27255, 290, 10
75.27255, 300, 10
75.27255, 310, 10
75.27255, 320, 10
75.27255, 330, 10
75.27255, 340, 10
75.27255, 350, 10
75.77322, 0, 10
75.77322, 10, 10
75.77322, 20, 10
75.77322, 30, 10
75.77322, 40, 10
75.77322, 50, 10
75.77322, 60, 10
75.77322, 70, 10
75.77322, 80, 10
75.77322, 90, 10
75.77322, 100, 10
75.77322, 110, 10
75.77322, 120, 10
75.77322, 130, 10
75.77322, 140, 10
75.77322, 150, 10
75.77322, 160, 10
75.77322, 170, 10
75.77322, 180, 10
75.77322, 190, 10
75.77322, 200, 10
75.77322, 210, 10
75.77322, 220, 10
75.77322, 230, 10
75.77322, 240, 10
75.77322, 250, 10
75.77322, 260, 10
75.77322, 270, 10
75.77322, 280, 10
75.77322, 290, 10
75.77322, 300, 10
75.77322, 310, 10
75.77322, 320, 10
75.77322, 330, 10
75.77322, 340, 10
75.77322, 350, 10
76.27374, 0, 10
76.27374, 10, 10
76.27374, 20, 10
76.27374, 30, 10
76.27374, 40, 10
76.27374, 50, 10
76.27374, 60, 10
76.27374, 70, 10
76.27374, 80, 10
76.27374, 90, 10
76.27374, 100, 10
76.27374, 110, 10
76.27374, 120, 10
76.27374, 130, 10
76.27374, 140, 10
76.27374, 150, 10
76.27374, 160, 10
76.27374, 170, 10
76.27374, 180, 10
76.27374, 190, 10
76.27374, 200, 10
76.27374, 210, 10
76.27374, 220, 10
76.27374, 230, 10
76.27374, 240, 10
76.27374, 250, 10
76.27374, 260, 10
76.27374, 270, 10
76.27374, 280, 10
76.27374, 290, 10
76.27374, 300, 10
76.27374, 310, 10
76.27374, 320, 10
76.27374, 330, 10
76.27374, 340, 10
76.27374, 350, 10
76.77477, 0, 10
76.77477, 10, 10
76.77477, 20, 10
76.77477, 30, 10
76.77477, 40, 10
76.77477, 50, 10
76.77477, 60, 10
76.77477, 70, 10
76.77477, 80, 10
76.77477, 90, 10
76.77477, 100, 10
76.77477, 110, 10
76.77477, 120, 10
76.77477, 130, 10
76.77477, 140, 10
76.77477, 150, 10
76.77477, 160, 10
76.77477, 170, 10
76.77477, 180, 10
76.77477, 190, 10
76.77477, 200, 10
76.77477, 210, 10
76.77477, 220, 10
76.77477, 230, 10
76.77477, 240, 10
76.77477, 250, 10
76.77477, 260, 10
76.77477, 270, 10
76.77477, 280, 10
76.77477, 290, 10
76.77477, 300, 10
76.77477, 310, 10
76.77477, 320, 10
76.77477, 330, 10
76.77477, 340, 10
76.77477, 350, 10
77.27478, 0, 10
77.27478, 10, 10
77.27478, 20, 10
77.27478, 30, 10
77.27478, 40, 10
77.27478, 50, 10
77.27478, 60, 10
77.27478, 70, 10
77.27478, 80, 10
77.27478, 90, 10
77.27478, 100, 10
77.27478, 110, 10
77.27478, 120, 10
77.27478, 130, 10
77.27478, 140, 10
77.27478, 150, 10
77.27478, 160, 10
77.27478, 170, 10
77.27478, 180, 10
77.27478, 190, 10
77.27478, 200, 10
77.27478, 210, 10
77.27478, 220, 10
77.27478, 230, 10
77.27478, 240, 10
77.27478, 250, 10
77.27478, 260, 10
77.27478, 270, 10
77.27478, 280, 10
77.27478, 290, 10
77.27478, 300, 10
77.27478, 310, 10
77.27478, 320, 10
77.27478, 330, 10
77.27478, 340, 10
77.27478, 350, 10
77.77618, 0, 10
77.77618, 10, 10
77.77618, 20, 10
77.77618, 30, 10
77.77618, 40, 10
77.77618, 50, 10
77.77618, 60, 10
77.77618, 70, 10
77.77618, 80, 10
77.77618, 90, 10
77.77618, 100, 10
77.77618, 110, 10
77.77618, 120, 10
77.77618, 130, 10
77.77618, 140, 10
77.77618, 150, 10
77.77618, 160, 10
77.77618, 170, 10
77.77618, 180, 10
77.77618, 190, 10
77.77618, 200, 10
77.77618, 210, 10
77.77618, 220, 10
77.77618, 230, 10
77.77618, 240, 10
77.77618, 250, 10
77.77618, 260, 10
77.77618, 270, 10
77.77618, 280, 10
77.77618, 290, 10
77.77618, 300, 10
77.77618, 310, 10
77.77618, 320, 10
77.77618, 330, 10
77.77618, 340, 10
77.77618, 350, 10
78.27698, 0, 10
78.27698, 10, 10
78.27698, 20, 10
78.27698, 30, 10
78.27698, 40, 10
78.27698, 50, 10
78.27698, 60, 10
78.27698, 70, 10
78.27698, 80, 10
78.27698, 90, 10
78.27698, 100, 10
78.27698, 110, 10
78.27698, 120, 10
78.27698, 130, 10
78.27698, 140, 10
78.27698, 150, 10
78.27698, 160, 10
78.27698, 170, 10
78.27698, 180, 10
78.27698, 190, 10
78.27698, 200, 10
78.27698, 210, 10
78.27698, 220, 10
78.27698, 230, 10
78.27698, 240, 10
78.27698, 250, 10
78.27698, 260, 10
78.27698, 270, 10
78.27698, 280, 10
78.27698, 290, 10
78.27698, 300, 10
78.27698, 310, 10
78.27698, 320, 10
78.27698, 330, 10
78.27698, 340, 10
78.27698, 350, 10
78.7775, 0, 10
78.7775, 10, 10
78.7775, 20, 10
78.7775, 30, 10
78.7775, 40, 10
78.7775, 50, 10
78.7775, 60, 10
78.7775, 70, 10
78.7775, 80, 10
78.7775, 90, 10
78.7775, 100, 10
78.7775, 110, 10
78.7775, 120, 10
78.7775, 130, 10
78.7775, 140, 10
78.7775, 150, 10
78.7775, 160, 10
78.7775, 170, 10
78.7775, 180, 10
78.7775, 190, 10
78.7775, 200, 10
78.7775, 210, 10
78.7775, 220, 10
78.7775, 230, 10
78.7775, 240, 10
78.7775, 250, 10
78.7775, 260, 10
78.7775, 270, 10
78.7775, 280, 10
78.7775, 290, 10
78.7775, 300, 10
78.7775, 310, 10
78.7775, 320, 10
78.7775, 330, 10
78.7775, 340, 10
78.7775, 350, 10
79.27814, 0, 10
79.27814, 10, 10
79.27814, 20, 10
79.27814, 30, 10
79.27814, 40, 10
79.27814, 50, 10
79.27814, 60, 10
79.27814, 70, 10
79.27814, 80, 10
79.27814, 90, 10
79.27814, 100, 10
79.27814, 110, 10
79.27814, 120, 10
79.27814, 130, 10
79.27814, 140, 10
79.27814, 150, 10
79.27814, 160, 10
79.27814, 170, 10
79.27814, 180, 10
79.27814, 190, 10
79.27814, 200, 10
79.27814, 210, 10
79.27814, 220, 10
79.27814, 230, 10
79.27814, 240, 10
79.27814, 250, 10
79.27814, 260, 10
79.27814, 270, 10
79.27814, 280, 10
79.27814, 290, 10
79.27814, 300, 10
79.27814, 310, 10
79.27814, 320, 10
79.27814, 330, 10
79.27814, 340, 10
79.27814, 350, 10
79.77842, 0, 10
79.77842, 10, 10
79.77842, 20, 10
79.77842, 30, 10
79.77842, 40, 10
79.77842, 50, 10
79.77842, 60, 10
79.77842, 70, 10
79.77842, 80, 10
79.77842, 90, 10
79.77842, 100, 10
79.77842, 110, 10
79.77842, 120, 10
79.77842, 130, 10
79.77842, 140, 10
79.77842, 150, 10
79.77842, 160, 10
79.77842, 170, 10
79.77842, 180, 10
79.77842, 190, 10
79.77842, 200, 10
79.77842, 210, 10
79.77842, 220, 10
79.77842, 230, 10
79.77842, 240, 10
79.77842, 250, 10
79.77842, 260, 10
79.77842, 270, 10
79.77842, 280, 10
79.77842, 290, 10
79.77842, 300, 10
79.77842, 310, 10
79.77842, 320, 10
79.77842, 330, 10
79.77842, 340, 10
79.77842, 350, 10
80.27949, 0, 10
80.27949, 10, 10
80.27949, 20, 10
80.27949, 30, 10
80.27949, 40, 10
80.27949, 50, 10
80.27949, 60, 10
80.27949, 70, 10
80.27949, 80, 10
80.27949, 90, 10
80.27949, 100, 10
80.27949, 110, 10
80.27949, 120, 10
80.27949, 130, 10
80.27949, 140, 10
80.27949, 150, 10
80.27949, 160, 10
80.27949, 170, 10
80.27949, 180, 10
80.27949, 190, 10
80.27949, 200, 10
80.27949, 210, 10
80.27949, 220, 10
80.27949, 230, 10
80.27949, 240, 10
80.27949, 250, 10
80.27949, 260, 10
80.27949, 270, 10
80.27949, 280, 10
80.27949, 290, 10
80.27949, 300, 10
80.27949, 310, 10
80.27949, 320, 10
80.27949, 330, 10
80.27949, 340, 10
80.27949, 350, 10
80.7804, 0, 10
80.7804, 10, 10
80.7804, 20, 10
80.7804, 30, 10
80.7804, 40, 10
80.7804, 50, 10
80.7804, 60, 10
80.7804, 70, 10
80.7804, 80, 10
80.7804, 90, 10
80.7804, 100, 10
80.7804, 110, 10
80.7804, 120, 10
80.7804, 130, 10
80.7804, 140, 10
80.7804, 150, 10
80.7804, 160, 10
80.7804, 170, 10
80.7804, 180, 10
80.7804, 190, 10
80.7804, 200, 10
80.7804, 210, 10
80.7804, 220, 10
80.7804, 230, 10
80.7804, 240, 10
80.7804, 250, 10
80.7804, 260, 10
80.7804, 270, 10
80.7804, 280, 10
80.7804, 290, 10
80.7804, 300, 10
80.7804, 310, 10
80.7804, 320, 10
80.7804, 330, 10
80.7804, 340, 10
80.7804, 350, 10
81.28079, 0, 10
81.28079, 10, 10
81.28079, 20, 10
81.28079, 30, 10
81.28079, 40, 10
81.28079, 50, 10
81.28079, 60, 10
81.28079, 70, 10
81.28079, 80, 10
81.28079, 90, 10
81.28079, 100, 10
81.28079, 110, 10
81.28079, 120, 10
81.28079, 130, 10
81.28079, 140, 10
81.28079, 150, 10
81.28079, 160, 10
81.28079, 170, 10
81.28079, 180, 10
81.28079, 190, 10
81.28079, 200, 10
81.28079, 210, 10
81.28079, 220, 10
81.28079, 230, 10
81.28079, 240, 10
81.28079, 250, 10
81.28079, 260, 10
81.28079, 270, 10
81.28079, 280, 10
81.28079, 290, 10
81.28079, 300, 10
81.28079, 310, 10
81.28079, 320, 10
81.28079, 330, 10
81.28079, 340, 10
81.28079, 350, 10
81.78151, 0, 10
81.78151, 10, 10
81.78151, 20, 10
81.78151, 30, 10
81.78151, 40, 10
81.78151, 50, 10
81.78151, 60, 10
81.78151, 70, 10
81.78151, 80, 10
81.78151, 90, 10
81.78151, 100, 10
81.78151, 110, 10
81.78151, 120, 10
81.78151, 130, 10
81.78151, 140, 10
81.78151, 150, 10
81.78151, 160, 10
81.78151, 170, 10
81.78151, 180, 10
81.78151, 190, 10
81.78151, 200, 10
81.78151, 210, 10
81.78151, 220, 10
81.78151, 230, 10
81.78151, 240, 10
81.78151, 250, 10
81.78151, 260, 10
81.78151, 270, 10
81.78151, 280, 10
81.78151, 290, 10
81.78151, 300, 10
81.78151, 310, 10
81.78151, 320, 10
81.78151, 330, 10
81.78151, 340, 10
81.78151, 350, 10
82.28223, 0, 10
82.28223, 10, 10
82.28223, 20, 10
82.28223, 30, 10
82.28223, 40, 10
82.28223, 50, 10
82.28223, 60, 10
82.28223, 70, 10
