,Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1370,1690899093.2848763,531375,1690899093,284674883,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003938786685466,-0.0126865077763795,-0.0050331279635429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1179445162415504,0.0301732439547777,0.9960949420928956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,1690899093.2906575,531376,1690899093,290392876,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017366521060466,-0.0062949210405349,-0.0060983896255493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1228273287415504,0.0277318377047777,0.9768078327178956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372,1690899093.2948313,531377,1690899093,294615269,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005997709929943,-0.0041643921285867,-0.0050331279635429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1172120943665504,0.0345677770674228,0.9802258014678956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1373,1690899093.3005393,531378,1690899093,300322056,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113240331411361,-0.0030991276726126,-0.0071636512875556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0986574068665504,0.0291966814547777,0.9812023639678956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374,1690899093.304845,531379,1690899093,304665089,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113240331411361,0.0032924599945545,-0.0071636512875556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0915773287415504,0.0194310564547777,0.9787609577178956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1375,1690899093.310677,531380,1690899093,310394764,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113240331411361,0.0064882524311542,-0.0082289204001426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0930421724915504,0.0282201189547777,1.0039074420928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,1690899093.3147929,531381,1690899093,314582109,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049324445426464,-0.0009685987606644,-0.0060983896255493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1098878756165504,0.0301732439547777,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1377,1690899093.3206575,531382,1690899093,320446014,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028019174933433,9.666569530963898e-05,-0.0071636512875556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1198976412415504,0.0277318377047777,0.9855968952178956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,1690899093.325054,531383,1690899093,324856520,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028019174933433,-0.0041643921285867,-0.0060983896255493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1233156099915504,0.0321263708174228,0.9787609577178956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1379,1690899093.3304915,531384,1690899093,330303192,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070629753172397,-0.0105559788644313,-0.0071636512875556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1159913912415504,0.0345677770674228,0.9777843952178956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,1690899093.3349812,531385,1690899093,334744215,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113240331411361,-0.0137517722323536,-0.0103594437241554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0952394381165504,0.0233373064547777,0.9777843952178956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1381,1690899093.3407688,531386,1690899093,340339899,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113240331411361,-0.0094907144084572,-0.0082289204001426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0886476412415504,0.0226048845797777,0.9899914264678956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1382,1690899093.3449528,531387,1690899093,344668627,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113240331411361,-0.0052296565845608,-0.0071636512875556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0976808443665504,0.0287084002047777,1.0080578327178955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383,1690899093.3506818,531388,1690899093,350447178,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081282369792461,-0.0030991276726126,-0.009294182062149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1091554537415504,0.0272435564547777,1.0024425983428955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,1690899093.3549416,531389,1690899093,354725599,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017366521060466,0.004357723519206,-0.0060983896255493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1223390474915504,0.0287084002047777,0.9831554889678956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,1690899093.3604288,531390,1690899093,360229731,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017366521060466,0.0054229889065027,-0.0029025971889495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1240480318665504,0.0350560583174228,0.9826672077178956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386,1690899093.3648157,531391,1690899093,364652872,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081282369792461,0.0032924599945545,-0.0071636512875556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1130617037415504,0.0296849627047777,0.9714367389678956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1387,1690899093.3705006,531392,1690899093,370286942,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102587677538394,-0.0020338632166385,-0.0082289204001426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0932863131165504,0.0248021502047777,0.9729015827178956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1388,1690899093.3749833,531393,1690899093,374627590,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123892948031425,-0.0052296565845608,-0.009294182062149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0949952974915504,0.0291966814547777,0.9919445514678956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389,1690899093.3806422,531394,1690899093,380444050,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102587677538394,-0.0116212433204054,-0.0071636512875556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0993898287415504,0.0277318377047777,1.0046398639678955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,1690899093.3850136,531395,1690899093,384826660,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038671791553497,-0.0158823020756244,-0.0071636512875556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1093995943665504,0.0262669939547777,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,1690899093.3906837,531396,1690899093,390387297,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00067138671875,-0.007360185496509,-0.0060983896255493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1230714693665504,0.0326146520674228,0.9870617389678956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1392,1690899093.39484,531397,1690899093,394634247,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049324445426464,-0.0020338632166385,-0.0050331279635429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1230714693665504,0.0345677770674228,0.9819347858428956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393,1690899093.4007635,531398,1690899093,400377035,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091935023665428,-0.0020338632166385,-0.0082289204001426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1054933443665504,0.0260228533297777,0.9748547077178956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,1690899093.4048889,531399,1690899093,404654026,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091935023665428,0.004357723519206,-0.0071636512875556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0945070162415504,0.0252904314547777,0.9785168170928956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1395,1690899093.4106686,531400,1690899093,410448313,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145198255777359,0.0054229889065027,-0.0071636512875556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0925538912415504,0.0274876970797777,0.9956066608428956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,1690899093.4149103,531401,1690899093,414720774,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070629753172397,0.0011619310826063,-0.0071636512875556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1006105318665504,0.0260228533297777,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,1690899093.4206576,531402,1690899093,420445204,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049324445426464,-0.0020338632166385,-0.0060983896255493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1150148287415504,0.0282201189547777,0.9917004108428956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,1690899093.424869,531403,1690899093,424673319,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028019174933433,-0.0030991276726126,-0.0050331279635429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1240480318665504,0.0350560583174228,0.9855968952178956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,1690899093.4306288,531404,1690899093,430444956,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038671791553497,-0.0105559788644313,-0.0050331279635429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1213624849915504,0.0316380895674228,0.9763195514678956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,1690899093.435091,531405,1690899093,434793234,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091935023665428,-0.0126865077763795,-0.0103594437241554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1030519381165504,0.0252904314547777,0.9738781452178956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,1690899093.440653,531406,1690899093,440340996,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145198255777359,-0.007360185496509,-0.009294182062149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0913331881165504,0.0267552752047777,0.9841320514678956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,1690899093.4449153,531407,1690899093,444632769,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123892948031425,-0.0041643921285867,-0.0060983896255493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0903566256165504,0.0255345720797777,1.0046398639678955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403,1690899093.450571,531408,1690899093,450317621,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091935023665428,-0.0041643921285867,-0.0114247128367424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1047609224915504,0.0238255877047777,1.0014660358428955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,1690899093.4549022,531409,1690899093,454693556,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017366521060466,0.0011619310826063,-0.0071636512875556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1184327974915504,0.0316380895674228,0.9953625202178956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,1690899093.4609168,531410,1690899093,460410357,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028019174933433,0.004357723519206,-0.0039678588509559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1247804537415504,0.0333470739424228,0.9814465045928956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,1690899093.4648204,531411,1690899093,464620352,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049324445426464,0.0032924599945545,-0.0060983896255493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1191652193665504,0.0289525408297777,0.9748547077178956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,1690899093.4707754,531412,1690899093,470385551,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081282369792461,-0.0009685987606644,-0.0103594437241554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0996339693665504,0.0287084002047777,0.9709484577178956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1408,1690899093.4748251,531413,1690899093,474647522,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134545601904392,-0.0052296565845608,-0.0071636512875556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0932863131165504,0.0272435564547777,0.9846203327178956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,1690899093.480651,531414,1690899093,480448961,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102587677538394,-0.0105559788644313,-0.0082289204001426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0942628756165504,0.0252904314547777,1.0004894733428955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,1690899093.485032,531415,1690899093,484828234,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081282369792461,-0.0148170366883277,-0.0082289204001426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1040285006165504,0.0284642595797777,1.0043957233428955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,1690899093.490673,531416,1690899093,490407228,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017366521060466,-0.0084254499524831,-0.0050331279635429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1189210787415504,0.0331029333174228,0.9943859577178956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,1690899093.4948912,531417,1690899093,494635820,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038671791553497,-0.0041643921285867,-0.0050331279635429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1216066256165504,0.0304173845797777,0.9841320514678956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,1690899093.5007465,531418,1690899093,500408173,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070629753172397,-0.0030991276726126,-0.009294182062149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1155031099915504,0.0309056658297777,0.9755871295928956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1414,1690899093.504774,531419,1690899093,504557133,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113240331411361,0.0032924599945545,-0.009294182062149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0991456881165504,0.0296849627047777,0.9782726764678956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,1690899093.5107555,531420,1690899093,510330200,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145198255777359,0.0054229889065027,-0.0103594437241554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0913331881165504,0.0228490252047777,0.9851086139678956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,1690899093.5149791,531421,1690899093,514754295,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091935023665428,0.0022271946072578,-0.009294182062149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0949952974915504,0.0257787127047777,1.0021984577178955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1417,1690899093.520676,531422,1690899093,520446539,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070629753172397,-0.0009685987606644,-0.0071636512875556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1111085787415504,0.0306615252047777,0.9946300983428956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1418,1690899093.524873,531423,1690899093,524668455,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038671791553497,-0.0041643921285867,-0.0071636512875556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1233156099915504,0.0316380895674228,0.9880383014678956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1419,1690899093.5306604,531424,1690899093,530359507,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017366521060466,-0.0094907144084572,-0.0060983896255493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1223390474915504,0.0306615252047777,0.9804699420928956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,1690899093.5347123,531425,1690899093,534453869,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070629753172397,-0.0126865077763795,-0.009294182062149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1140382662415504,0.0321263708174228,0.9738781452178956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1421,1690899093.5406482,531426,1690899093,540400028,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113240331411361,-0.0084254499524831,-0.0082289204001426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0964601412415504,0.0272435564547777,0.9797375202178956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422,1690899093.5449307,531427,1690899093,544649363,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134545601904392,-0.0052296565845608,-0.0082289204001426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0876710787415504,0.0213841814547777,0.9978039264678956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1423,1690899093.550719,531428,1690899093,550376892,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081282369792461,-0.0041643921285867,-0.0082289204001426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1001222506165504,0.0265111345797777,1.0034191608428955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1424,1690899093.5548728,531429,1690899093,554601431,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049324445426464,0.0022271946072578,-0.0071636512875556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1133058443665504,0.0304173845797777,1.0007336139678955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1425,1690899093.5607147,531430,1690899093,560446024,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028019174933433,0.0054229889065027,-0.0039678588509559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1242921724915504,0.0294408220797777,0.9836437702178956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1426,1690899093.5650249,531431,1690899093,564816475,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028019174933433,0.004357723519206,-0.0050331279635429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.125268742442131,0.0331029333174228,0.9812023639678956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1427,1690899093.5704849,531432,1690899093,570250988,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005997709929943,-0.0020338632166385,-0.009294182062149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1091554537415504,0.0316380895674228,0.9702160358428956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1428,1690899093.5747848,531433,1690899093,574564695,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113240331411361,-0.0041643921285867,-0.0071636512875556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0957277193665504,0.0238255877047777,0.9724133014678956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1429,1690899093.5807388,531434,1690899093,580392599,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113240331411361,-0.0105559788644313,-0.009294182062149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0923097506165504,0.0248021502047777,0.9995129108428956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,1690899093.584812,531435,1690899093,584581375,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102587677538394,-0.0137517722323536,-0.0114247128367424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0991456881165504,0.0274876970797777,1.0029308795928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1431,1690899093.5906732,531436,1690899093,590447903,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028019174933433,-0.0105559788644313,-0.0060983896255493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1113527193665504,0.0277318377047777,0.9980480670928956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432,1690899093.595095,531437,1690899093,594812632,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028019174933433,-0.0041643921285867,-0.0050331279635429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1233156099915504,0.0282201189547777,0.9885265827178956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1433,1690899093.6006658,531438,1690899093,600344181,livox_frame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028019174933433,-0.0020338632166385,-0.0082289204001426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1228273287415504,0.0345677770674228,0.9799816608428956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
