Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1690899092.2795472,17568,1690899092,279483481,world,3.5675532817840576,3.7342278957366943,0.2993353605270386,0.0077995373867452145,-0.008063804358243942,-0.014617156237363815,-0.9998302459716797
1690899092.289547,17569,1690899092,289487092,world,3.5669867992401123,3.734165906906128,0.2997867166996002,0.0076178149320185184,-0.003007144434377551,-0.013652936555445194,-0.9998732805252075
1690899092.299562,17570,1690899092,299487435,world,3.5669381618499756,3.7341248989105225,0.30010223388671875,0.008012231439352036,-0.0023735398426651955,-0.014691129326820374,-0.9998572468757629
1690899092.3095558,17571,1690899092,309484744,world,3.5675389766693115,3.734185218811035,0.30004608631134033,0.00738841388374567,-0.014624633826315403,-0.012863723561167717,-0.9997830390930176
1690899092.3195934,17572,1690899092,319493312,world,3.5670316219329834,3.7342841625213623,0.30050399899482727,0.00855966191738844,-0.008561991155147552,-0.013069855980575085,-0.9998412728309631
1690899092.3295507,17573,1690899092,329484859,world,3.5667433738708496,3.734301805496216,0.30085986852645874,0.008334334008395672,-0.005328979808837175,-0.013874360360205173,-0.9998548030853271
1690899092.3395243,17574,1690899092,339472409,world,3.566469669342041,3.734332799911499,0.30117252469062805,0.00874757394194603,-0.002966187195852399,-0.013023636303842068,-0.9998725056648254
1690899092.3497136,17575,1690899092,349537584,world,3.566087245941162,3.7342824935913086,0.30174341797828674,0.009917156770825386,-0.0010553044266998768,-0.012452526018023491,-0.9998727440834045
1690899092.3595624,17576,1690899092,359491773,world,3.5657706260681152,3.7342922687530518,0.30217045545578003,0.008341153152287006,-0.00012006502947770059,-0.013112910091876984,-0.9998793005943298
1690899092.369571,17577,1690899092,369482089,world,3.5657074451446533,3.734374523162842,0.3025696277618408,0.008841697126626968,-0.0009872728260233998,-0.013313915580511093,-0.9998718500137329
